y,x,street_count,elevation,highway,ref,railway,geometry
-23.5331082,-46.6295015,4,728.337646484375,crossing,,,POINT (-46.6295015 -23.5331082)
-23.5341328,-46.6428246,3,744.3179321289062,,,,POINT (-46.6428246 -23.5341328)
-23.5379609,-46.6359961,3,740.6609497070312,crossing,,,POINT (-46.6359961 -23.5379609)
-23.537962,-46.6358761,4,740.8115844726562,crossing,,,POINT (-46.6358761 -23.537962)
-23.5377766,-46.6359576,3,740.594482421875,crossing,,,POINT (-46.6359576 -23.5377766)
-23.5377836,-46.6358394,4,740.2562866210938,crossing,,,POINT (-46.6358394 -23.5377836)
-23.5378775,-46.6357173,4,740.3259887695312,crossing,,,POINT (-46.6357173 -23.5378775)
-23.5618927,-46.6511424,1,794.9141845703125,,,,POINT (-46.6511424 -23.5618927)
-23.5462228,-46.6450796,3,754.3088989257812,,,,POINT (-46.6450796 -23.5462228)
-23.5547377,-46.6444983,3,765.5910034179688,,,,POINT (-46.6444983 -23.5547377)
-23.5553127,-46.6277465,3,726.128173828125,,,,POINT (-46.6277465 -23.5553127)
-23.5553297,-46.6276818,4,727.2339477539062,traffic_signals,,,POINT (-46.6276818 -23.5553297)
-23.5438328,-46.6310215,3,724.3538208007812,,,,POINT (-46.6310215 -23.5438328)
-23.5491932,-46.6407219,3,734.2656860351562,,,,POINT (-46.6407219 -23.5491932)
-23.554064,-46.644788,3,767.5877075195312,,,,POINT (-46.644788 -23.554064)
-23.5499222,-46.6384466,3,734.9408569335938,,,,POINT (-46.6384466 -23.5499222)
-23.5565519,-46.6319658,1,733.40869140625,,,,POINT (-46.6319658 -23.5565519)
-23.5462741,-46.6449531,3,754.3760375976562,,,,POINT (-46.6449531 -23.5462741)
-23.5439951,-46.630956,3,724.6021118164062,,,,POINT (-46.630956 -23.5439951)
-23.547882,-46.6426029,5,754.3477172851562,traffic_signals,,,POINT (-46.6426029 -23.547882)
-23.5424839,-46.6379892,4,741.646240234375,traffic_signals,,,POINT (-46.6379892 -23.5424839)
-23.5339211,-46.6176905,3,724.42724609375,,,,POINT (-46.6176905 -23.5339211)
-23.533969,-46.6178864,3,725.8154907226562,,,,POINT (-46.6178864 -23.533969)
-23.5340927,-46.6188989,3,725.122314453125,,,,POINT (-46.6188989 -23.5340927)
-23.5463163,-46.6296857,1,727.0042724609375,,,,POINT (-46.6296857 -23.5463163)
-23.5427626,-46.6356862,3,730.7316284179688,crossing,,,POINT (-46.6356862 -23.5427626)
-23.543499,-46.6314174,1,724.3577880859375,,,,POINT (-46.6314174 -23.543499)
-23.5562097,-46.6458615,1,777.1895141601562,,,,POINT (-46.6458615 -23.5562097)
-23.5561526,-46.6456265,3,776.051513671875,,,,POINT (-46.6456265 -23.5561526)
-23.5436191,-46.628288,3,724.8914794921875,,,,POINT (-46.628288 -23.5436191)
-23.5434417,-46.6282224,3,724.5245361328125,,,,POINT (-46.6282224 -23.5434417)
-23.5451973,-46.6432601,4,751.5593872070312,traffic_signals,,,POINT (-46.6432601 -23.5451973)
-23.552262,-46.6376185,3,750.08349609375,,,,POINT (-46.6376185 -23.552262)
-23.5360006,-46.6165338,3,727.8800048828125,,,,POINT (-46.6165338 -23.5360006)
-23.5531564,-46.6469859,4,755.41552734375,,,,POINT (-46.6469859 -23.5531564)
-23.5513643,-46.6456939,3,750.4843139648438,,,,POINT (-46.6456939 -23.5513643)
-23.5565443,-46.6426338,1,759.8046875,,,,POINT (-46.6426338 -23.5565443)
-23.5565113,-46.6420478,3,758.9462280273438,,,,POINT (-46.6420478 -23.5565113)
-23.5376879,-46.6334398,1,736.737548828125,,,,POINT (-46.6334398 -23.5376879)
-23.5376837,-46.6331143,3,735.6256103515625,,,,POINT (-46.6331143 -23.5376837)
-23.5375322,-46.6334197,1,737.1566772460938,,,,POINT (-46.6334197 -23.5375322)
-23.5378366,-46.6332676,3,736.1947631835938,,,,POINT (-46.6332676 -23.5378366)
-23.534325,-46.6333506,3,736.9639892578125,,,,POINT (-46.6333506 -23.534325)
-23.5413488,-46.6343106,3,727.5904541015625,,,,POINT (-46.6343106 -23.5413488)
-23.5366797,-46.6369695,3,740.2041015625,,,,POINT (-46.6369695 -23.5366797)
-23.5502228,-46.6515548,3,789.2877197265625,,,,POINT (-46.6515548 -23.5502228)
-23.5511554,-46.6516104,1,787.869140625,,,,POINT (-46.6516104 -23.5511554)
-23.5490156,-46.6394456,3,735.4034423828125,,,,POINT (-46.6394456 -23.5490156)
-23.5490138,-46.6394393,4,735.3619995117188,,,,POINT (-46.6394393 -23.5490138)
-23.5561795,-46.6498398,4,754.53125,crossing,,,POINT (-46.6498398 -23.5561795)
-23.55619,-46.6499152,4,754.585693359375,crossing,,,POINT (-46.6499152 -23.55619)
-23.5562882,-46.6499978,4,755.0827026367188,,,,POINT (-46.6499978 -23.5562882)
-23.5559435,-46.6506113,4,757.01953125,,,,POINT (-46.6506113 -23.5559435)
-23.5559875,-46.650452,4,755.091796875,crossing,,,POINT (-46.650452 -23.5559875)
-23.5558477,-46.6505035,4,755.4837036132812,crossing,,,POINT (-46.6505035 -23.5558477)
-23.5670164,-46.6459456,1,814.7455444335938,,,,POINT (-46.6459456 -23.5670164)
-23.5671283,-46.6457947,4,811.68212890625,,,,POINT (-46.6457947 -23.5671283)
-23.5659978,-46.6447441,4,816.069580078125,crossing,,,POINT (-46.6447441 -23.5659978)
-23.5660272,-46.6448449,4,815.6046752929688,crossing,,,POINT (-46.6448449 -23.5660272)
-23.5648948,-46.6452115,4,810.8350219726562,crossing,,,POINT (-46.6452115 -23.5648948)
-23.5648661,-46.6451246,4,810.6478271484375,crossing,,,POINT (-46.6451246 -23.5648661)
-23.5649375,-46.6450015,3,811.1145629882812,crossing,,,POINT (-46.6450015 -23.5649375)
-23.5351661,-46.637651,3,739.482666015625,,,,POINT (-46.637651 -23.5351661)
-23.5493349,-46.6463854,3,763.8902587890625,,,,POINT (-46.6463854 -23.5493349)
-23.5494594,-46.6460875,3,763.9371337890625,,,,POINT (-46.6460875 -23.5494594)
-23.5422333,-46.6198444,1,727.59326171875,,,,POINT (-46.6198444 -23.5422333)
-23.5423894,-46.6201112,1,727.3572998046875,,,,POINT (-46.6201112 -23.5423894)
-23.542347,-46.6200335,3,727.6743774414062,,,,POINT (-46.6200335 -23.542347)
-23.5424503,-46.6199563,3,727.927734375,,,,POINT (-46.6199563 -23.5424503)
-23.542628,-46.6199449,1,727.4063720703125,,,,POINT (-46.6199449 -23.542628)
-23.5425769,-46.6198625,4,727.7357177734375,,,,POINT (-46.6198625 -23.5425769)
-23.5427306,-46.6197505,1,727.6473999023438,,,,POINT (-46.6197505 -23.5427306)
-23.5426704,-46.6197927,3,727.7520751953125,,,,POINT (-46.6197927 -23.5426704)
-23.5427851,-46.6199894,3,727.3269653320312,,,,POINT (-46.6199894 -23.5427851)
-23.5364715,-46.6263696,3,724.3135986328125,,,,POINT (-46.6263696 -23.5364715)
-23.5361586,-46.6262255,4,724.3609619140625,,,,POINT (-46.6262255 -23.5361586)
-23.5356338,-46.6259748,3,722.6782836914062,,,,POINT (-46.6259748 -23.5356338)
-23.5351862,-46.6287326,3,728.055419921875,,,,POINT (-46.6287326 -23.5351862)
-23.5357607,-46.6289587,3,729.1075439453125,,,,POINT (-46.6289587 -23.5357607)
-23.5357348,-46.6285386,3,729.0132446289062,,,,POINT (-46.6285386 -23.5357348)
-23.568051,-46.6410848,3,794.7557373046875,,,,POINT (-46.6410848 -23.568051)
-23.5466163,-46.6448319,3,764.0546875,,,,POINT (-46.6448319 -23.5466163)
-23.5461872,-46.6438266,3,768.6600952148438,,,,POINT (-46.6438266 -23.5461872)
-23.5463581,-46.6440129,3,767.49951171875,,,,POINT (-46.6440129 -23.5463581)
-23.5462542,-46.6440672,3,765.5845336914062,,,,POINT (-46.6440672 -23.5462542)
-23.5465165,-46.6441786,3,769.046630859375,,,,POINT (-46.6441786 -23.5465165)
-23.5465074,-46.6449363,4,759.8681640625,,,,POINT (-46.6449363 -23.5465074)
-23.5566506,-46.636496,3,761.169921875,crossing,,,POINT (-46.636496 -23.5566506)
-23.5449598,-46.6431783,3,751.3543090820312,,,,POINT (-46.6431783 -23.5449598)
-23.5492621,-46.6375279,3,748.5215454101562,,,,POINT (-46.6375279 -23.5492621)
-23.5437688,-46.645518,4,745.9389038085938,crossing,,,POINT (-46.645518 -23.5437688)
-23.5352731,-46.6160259,1,728.8253784179688,,,,POINT (-46.6160259 -23.5352731)
-23.5683035,-46.6461137,3,813.8784790039062,,,,POINT (-46.6461137 -23.5683035)
-23.5619649,-46.6450752,1,790.0186767578125,,,,POINT (-46.6450752 -23.5619649)
-23.539975,-46.6266789,3,724.8306274414062,,,,POINT (-46.6266789 -23.539975)
-23.5434776,-46.6194839,3,726.3760375976562,,,,POINT (-46.6194839 -23.5434776)
-23.5531631,-46.6138859,3,731.1435546875,,,,POINT (-46.6138859 -23.5531631)
-23.5678888,-46.6320891,3,749.8131713867188,,,,POINT (-46.6320891 -23.5678888)
-23.5677617,-46.6321947,3,751.0907592773438,,,,POINT (-46.6321947 -23.5677617)
-23.567705,-46.6320777,3,751.08056640625,,,,POINT (-46.6320777 -23.567705)
-23.5627222,-46.6407435,4,773.3441162109375,crossing,,,POINT (-46.6407435 -23.5627222)
-23.5527154,-46.6183886,3,726.767333984375,,,,POINT (-46.6183886 -23.5527154)
-23.5627674,-46.6397205,4,773.4708862304688,traffic_signals,,,POINT (-46.6397205 -23.5627674)
-23.5628611,-46.6397372,4,773.3839111328125,traffic_signals,A-233,,POINT (-46.6397372 -23.5628611)
-23.5343823,-46.6249202,3,722.8816528320312,,,,POINT (-46.6249202 -23.5343823)
-23.5627086,-46.6528322,4,811.204345703125,,,,POINT (-46.6528322 -23.5627086)
-23.5592291,-46.6162301,1,727.4982299804688,,,,POINT (-46.6162301 -23.5592291)
-23.5594663,-46.6156501,3,727.119140625,,,,POINT (-46.6156501 -23.5594663)
-23.5386773,-46.6268319,4,723.8851318359375,crossing,,,POINT (-46.6268319 -23.5386773)
-23.5383148,-46.6243605,3,724.3609008789062,,,,POINT (-46.6243605 -23.5383148)
-23.5388638,-46.623504,3,724.2350463867188,,,,POINT (-46.623504 -23.5388638)
-23.5384784,-46.6484803,4,737.6781005859375,crossing,,,POINT (-46.6484803 -23.5384784)
-23.5649201,-46.6459121,1,811.9968872070312,,,,POINT (-46.6459121 -23.5649201)
-23.5483695,-46.6236088,3,724.202880859375,,,,POINT (-46.6236088 -23.5483695)
-23.5445342,-46.6191439,3,728.18310546875,,,,POINT (-46.6191439 -23.5445342)
-23.5655962,-46.6355976,4,768.10498046875,,,,POINT (-46.6355976 -23.5655962)
-23.5654506,-46.6357763,3,769.2353515625,,,,POINT (-46.6357763 -23.5654506)
-23.5656557,-46.6356516,4,767.8543701171875,,,,POINT (-46.6356516 -23.5656557)
-23.5655323,-46.6360925,1,770.4823608398438,,,,POINT (-46.6360925 -23.5655323)
-23.5596165,-46.6232191,4,724.4541625976562,traffic_signals,,,POINT (-46.6232191 -23.5596165)
-23.547211,-46.6245017,3,724.5553588867188,,,,POINT (-46.6245017 -23.547211)
-23.5438812,-46.6213836,4,725.7603149414062,traffic_signals,,,POINT (-46.6213836 -23.5438812)
-23.5438794,-46.6212331,3,725.6921997070312,,,,POINT (-46.6212331 -23.5438794)
-23.5565308,-46.6160547,3,724.6174926757812,,,,POINT (-46.6160547 -23.5565308)
-23.5575173,-46.6161221,1,726.5955810546875,,,,POINT (-46.6161221 -23.5575173)
-23.5567317,-46.6159679,3,726.0342407226562,,,,POINT (-46.6159679 -23.5567317)
-23.5565402,-46.6158485,3,724.924560546875,,,,POINT (-46.6158485 -23.5565402)
-23.5454023,-46.6347361,3,762.0824584960938,,,,POINT (-46.6347361 -23.5454023)
-23.5523247,-46.6186651,3,726.6446533203125,,,,POINT (-46.6186651 -23.5523247)
-23.53958,-46.6271315,3,724.156982421875,,,,POINT (-46.6271315 -23.53958)
-23.5633852,-46.6420276,3,787.7308349609375,crossing,,,POINT (-46.6420276 -23.5633852)
-23.5635119,-46.6457563,3,801.6068725585938,,,,POINT (-46.6457563 -23.5635119)
-23.5634504,-46.6455136,3,802.236083984375,,,,POINT (-46.6455136 -23.5634504)
-23.5629626,-46.6456692,4,797.0755004882812,,,,POINT (-46.6456692 -23.5629626)
-23.5631515,-46.6458684,3,800.3718872070312,,,,POINT (-46.6458684 -23.5631515)
-23.5560886,-46.6496519,4,753.9761352539062,crossing,,,POINT (-46.6496519 -23.5560886)
-23.5639028,-46.6514208,4,813.2554931640625,crossing,,,POINT (-46.6514208 -23.5639028)
-23.5638757,-46.6512439,4,813.419189453125,crossing,,,POINT (-46.6512439 -23.5638757)
-23.565264,-46.649964,4,811.7337646484375,crossing,,,POINT (-46.649964 -23.565264)
-23.5650772,-46.6497959,4,808.4833374023438,crossing,,,POINT (-46.6497959 -23.5650772)
-23.5650677,-46.6499704,4,809.7215576171875,crossing,,,POINT (-46.6499704 -23.5650677)
-23.5652444,-46.6497591,4,811.20849609375,crossing,,,POINT (-46.6497591 -23.5652444)
-23.5514924,-46.640513,3,749.2476806640625,,,,POINT (-46.640513 -23.5514924)
-23.5415058,-46.6282097,3,724.1851806640625,,,,POINT (-46.6282097 -23.5415058)
-23.5337275,-46.6407254,3,741.6282348632812,,,,POINT (-46.6407254 -23.5337275)
-23.5592199,-46.6285764,3,727.5933227539062,,,,POINT (-46.6285764 -23.5592199)
-23.5593037,-46.6285173,3,727.473876953125,,,,POINT (-46.6285173 -23.5593037)
-23.5436678,-46.6203122,4,726.3518676757812,crossing,,,POINT (-46.6203122 -23.5436678)
-23.5384831,-46.6267005,4,723.7222290039062,crossing,,,POINT (-46.6267005 -23.5384831)
-23.5395087,-46.6270092,3,724.292724609375,,,,POINT (-46.6270092 -23.5395087)
-23.5394441,-46.6268298,3,725.4769897460938,,,,POINT (-46.6268298 -23.5394441)
-23.5397579,-46.6448726,3,745.3197631835938,traffic_signals,,,POINT (-46.6448726 -23.5397579)
-23.534136,-46.637084,3,736.9295654296875,,,,POINT (-46.637084 -23.534136)
-23.5340498,-46.6335268,1,737.9157104492188,,,,POINT (-46.6335268 -23.5340498)
-23.5345031,-46.6383892,3,737.8851318359375,,,,POINT (-46.6383892 -23.5345031)
-23.5344837,-46.6387828,3,738.4159545898438,,,,POINT (-46.6387828 -23.5344837)
-23.5343097,-46.6387399,3,736.9342651367188,,,,POINT (-46.6387399 -23.5343097)
-23.534372,-46.6390644,3,739.5596923828125,,,,POINT (-46.6390644 -23.534372)
-23.53395,-46.6393608,3,739.6421508789062,,,,POINT (-46.6393608 -23.53395)
-23.5344504,-46.6391626,3,739.87548828125,,,,POINT (-46.6391626 -23.5344504)
-23.5342402,-46.6388994,3,737.7389526367188,,,,POINT (-46.6388994 -23.5342402)
-23.5373878,-46.6331099,1,737.0244140625,,,,POINT (-46.6331099 -23.5373878)
-23.537398,-46.6334234,1,737.1212768554688,,,,POINT (-46.6334234 -23.537398)
-23.5401309,-46.6415843,1,745.8792114257812,,,,POINT (-46.6415843 -23.5401309)
-23.5401956,-46.642063,3,746.0059204101562,,,,POINT (-46.642063 -23.5401956)
-23.5399926,-46.6417218,3,745.4660034179688,,,,POINT (-46.6417218 -23.5399926)
-23.5398997,-46.6417936,3,745.723388671875,,,,POINT (-46.6417936 -23.5398997)
-23.5401198,-46.6421211,3,745.9464111328125,,,,POINT (-46.6421211 -23.5401198)
-23.5424129,-46.6433097,3,744.5144653320312,,,,POINT (-46.6433097 -23.5424129)
-23.5423328,-46.6432182,3,744.7093505859375,,,,POINT (-46.6432182 -23.5423328)
-23.553276,-46.6426894,1,757.0457153320312,,,,POINT (-46.6426894 -23.553276)
-23.5526447,-46.6427577,3,762.6126708984375,,,,POINT (-46.6427577 -23.5526447)
-23.5525473,-46.6377169,4,750.09326171875,,,,POINT (-46.6377169 -23.5525473)
-23.5569409,-46.6274248,3,725.7814331054688,,,,POINT (-46.6274248 -23.5569409)
-23.5563733,-46.6373591,3,753.9674072265625,,,,POINT (-46.6373591 -23.5563733)
-23.5493645,-46.6386395,3,733.117431640625,crossing,,,POINT (-46.6386395 -23.5493645)
-23.5624731,-46.6138657,3,726.8131103515625,,,,POINT (-46.6138657 -23.5624731)
-23.5618824,-46.6147544,3,728.4299926757812,,,,POINT (-46.6147544 -23.5618824)
-23.5481775,-46.6381542,4,734.310791015625,,,,POINT (-46.6381542 -23.5481775)
-23.5482353,-46.6380628,4,735.0408935546875,,,,POINT (-46.6380628 -23.5482353)
-23.54632,-46.6271058,3,724.501220703125,,,,POINT (-46.6271058 -23.54632)
-23.535494,-46.6353077,1,737.959716796875,,,,POINT (-46.6353077 -23.535494)
-23.5424289,-46.6159694,4,729.4178466796875,crossing,,,POINT (-46.6159694 -23.5424289)
-23.5373141,-46.6437167,3,744.94287109375,,,,POINT (-46.6437167 -23.5373141)
-23.5530166,-46.6319726,1,750.4602661132812,,,,POINT (-46.6319726 -23.5530166)
-23.5529277,-46.6323159,3,751.7608642578125,,,,POINT (-46.6323159 -23.5529277)
-23.5531371,-46.6319834,1,749.4899291992188,,,,POINT (-46.6319834 -23.5531371)
-23.553276,-46.6320115,1,749.5731811523438,,,,POINT (-46.6320115 -23.553276)
-23.5530946,-46.6328291,3,751.693359375,,,,POINT (-46.6328291 -23.5530946)
-23.5534242,-46.63203,1,749.7029418945312,,,,POINT (-46.63203 -23.5534242)
-23.5529318,-46.6319512,1,751.6556396484375,,,,POINT (-46.6319512 -23.5529318)
-23.5529551,-46.6327639,3,752.2977905273438,,,,POINT (-46.6327639 -23.5529551)
-23.5532139,-46.6328709,3,751.8236694335938,,,,POINT (-46.6328709 -23.5532139)
-23.5535185,-46.6329762,3,754.2577514648438,,,,POINT (-46.6329762 -23.5535185)
-23.5450224,-46.6160833,1,730.0686645507812,,,,POINT (-46.6160833 -23.5450224)
-23.545084,-46.6161889,1,730.330322265625,,,,POINT (-46.6161889 -23.545084)
-23.5451101,-46.6162336,1,730.3616333007812,,,,POINT (-46.6162336 -23.5451101)
-23.5451611,-46.6163211,1,730.5414428710938,,,,POINT (-46.6163211 -23.5451611)
-23.5451824,-46.6163576,1,730.6802978515625,,,,POINT (-46.6163576 -23.5451824)
-23.5452446,-46.6164644,1,731.2179565429688,,,,POINT (-46.6164644 -23.5452446)
-23.5452784,-46.6165224,1,731.3588256835938,,,,POINT (-46.6165224 -23.5452784)
-23.5453503,-46.6166457,1,731.2897338867188,,,,POINT (-46.6166457 -23.5453503)
-23.5533001,-46.6442611,3,766.8106079101562,,,,POINT (-46.6442611 -23.5533001)
-23.551916,-46.6390382,4,750.3618774414062,traffic_signals,,,POINT (-46.6390382 -23.551916)
-23.5520464,-46.6391155,3,751.9501342773438,traffic_signals,,,POINT (-46.6391155 -23.5520464)
-23.5651407,-46.6481524,4,810.5991821289062,crossing,,,POINT (-46.6481524 -23.5651407)
-23.5513614,-46.6405998,3,749.2316284179688,crossing,,,POINT (-46.6405998 -23.5513614)
-23.5654179,-46.6477014,4,812.4164428710938,crossing,,,POINT (-46.6477014 -23.5654179)
-23.562956,-46.6455929,4,796.1939697265625,crossing,,,POINT (-46.6455929 -23.562956)
-23.5501327,-46.6389592,4,736.0745239257812,traffic_signals,,,POINT (-46.6389592 -23.5501327)
-23.5561081,-46.6498192,3,754.2887573242188,,,,POINT (-46.6498192 -23.5561081)
-23.5593186,-46.6155776,3,726.2913818359375,,,,POINT (-46.6155776 -23.5593186)
-23.560314,-46.6150036,1,727.4384765625,,,,POINT (-46.6150036 -23.560314)
-23.5358174,-46.6343121,1,736.8904418945312,,,,POINT (-46.6343121 -23.5358174)
-23.5360215,-46.6340991,3,737.0205078125,,,,POINT (-46.6340991 -23.5360215)
-23.5463652,-46.6437713,3,767.4338989257812,,,,POINT (-46.6437713 -23.5463652)
-23.5462462,-46.6430788,3,758.4981079101562,,,,POINT (-46.6430788 -23.5462462)
-23.5525624,-46.6161204,3,730.2044067382812,,,,POINT (-46.6161204 -23.5525624)
-23.5618691,-46.613682,1,727.3945922851562,,,,POINT (-46.613682 -23.5618691)
-23.5621534,-46.6139423,3,726.7950439453125,,,,POINT (-46.6139423 -23.5621534)
-23.5672758,-46.6172031,3,735.3416137695312,,,,POINT (-46.6172031 -23.5672758)
-23.567367,-46.6236804,1,764.2239990234375,,,,POINT (-46.6236804 -23.567367)
-23.5675177,-46.6237136,3,764.40625,,,,POINT (-46.6237136 -23.5675177)
-23.5664894,-46.6220503,1,757.4089965820312,,,,POINT (-46.6220503 -23.5664894)
-23.566301,-46.6230129,3,757.5518188476562,,,,POINT (-46.6230129 -23.566301)
-23.5654327,-46.6221892,1,755.7520751953125,,,,POINT (-46.6221892 -23.5654327)
-23.5682066,-46.6296886,1,756.5497436523438,,,,POINT (-46.6296886 -23.5682066)
-23.5679099,-46.6299217,3,754.8468627929688,,,,POINT (-46.6299217 -23.5679099)
-23.5663907,-46.6214752,3,749.2659912109375,,,,POINT (-46.6214752 -23.5663907)
-23.5633713,-46.633594,1,757.7813110351562,,,,POINT (-46.633594 -23.5633713)
-23.5638409,-46.6339392,3,760.2103881835938,,,,POINT (-46.6339392 -23.5638409)
-23.5657995,-46.628337,1,752.965087890625,,,,POINT (-46.628337 -23.5657995)
-23.5655551,-46.6280983,3,752.6867065429688,,,,POINT (-46.6280983 -23.5655551)
-23.5614627,-46.627514,3,726.548583984375,,,,POINT (-46.627514 -23.5614627)
-23.5667006,-46.6302363,3,744.6132202148438,,,,POINT (-46.6302363 -23.5667006)
-23.5656771,-46.6329752,1,758.828857421875,,,,POINT (-46.6329752 -23.5656771)
-23.5656559,-46.6324102,3,758.8449096679688,,,,POINT (-46.6324102 -23.5656559)
-23.5611901,-46.6325175,3,741.2107543945312,,,,POINT (-46.6325175 -23.5611901)
-23.56137,-46.6377407,1,770.1420288085938,,,,POINT (-46.6377407 -23.56137)
-23.5618682,-46.6376818,3,769.12744140625,,,,POINT (-46.6376818 -23.5618682)
-23.5649235,-46.6377517,1,767.9571533203125,,,,POINT (-46.6377517 -23.5649235)
-23.5650283,-46.6385866,3,778.6860961914062,,,,POINT (-46.6385866 -23.5650283)
-23.5604767,-46.646815,1,803.8203735351562,,,,POINT (-46.646815 -23.5604767)
-23.5660345,-46.6474123,3,814.3839721679688,,,,POINT (-46.6474123 -23.5660345)
-23.5656825,-46.6475162,3,813.333251953125,,,,POINT (-46.6475162 -23.5656825)
-23.5659252,-46.6473296,4,813.9530639648438,,,,POINT (-46.6473296 -23.5659252)
-23.5658685,-46.6476568,4,813.5498657226562,,,,POINT (-46.6476568 -23.5658685)
-23.5655819,-46.6474434,3,813.2473754882812,,,,POINT (-46.6474434 -23.5655819)
-23.5657752,-46.6471897,4,813.8610229492188,,,,POINT (-46.6471897 -23.5657752)
-23.5658299,-46.6472961,1,813.2307739257812,,,,POINT (-46.6472961 -23.5658299)
-23.5342741,-46.6253446,3,721.3514404296875,crossing,,,POINT (-46.6253446 -23.5342741)
-23.5458806,-46.6364554,4,740.3778686523438,,,,POINT (-46.6364554 -23.5458806)
-23.5528405,-46.6467284,3,756.0841064453125,,,,POINT (-46.6467284 -23.5528405)
-23.5529875,-46.6467072,3,756.925537109375,,,,POINT (-46.6467072 -23.5529875)
-23.5385993,-46.647102,3,740.0205078125,traffic_signals,,,POINT (-46.647102 -23.5385993)
-23.5384995,-46.6470363,4,740.0953979492188,traffic_signals,,,POINT (-46.6470363 -23.5384995)
-23.5397709,-46.6307812,3,724.5254516601562,,,,POINT (-46.6307812 -23.5397709)
-23.5359728,-46.6329804,3,735.1083374023438,crossing,,,POINT (-46.6329804 -23.5359728)
-23.5415807,-46.6418529,3,746.0189208984375,crossing,,,POINT (-46.6418529 -23.5415807)
-23.541543,-46.6416797,3,746.2877197265625,,,,POINT (-46.6416797 -23.541543)
-23.5416131,-46.6419284,3,746.6068725585938,,,,POINT (-46.6419284 -23.5416131)
-23.5334729,-46.6279188,3,727.1923828125,,,,POINT (-46.6279188 -23.5334729)
-23.5335388,-46.6276539,3,725.9503173828125,,,,POINT (-46.6276539 -23.5335388)
-23.5335746,-46.6276637,4,725.4293212890625,,,,POINT (-46.6276637 -23.5335746)
-23.5336449,-46.6276848,4,725.07958984375,,,,POINT (-46.6276848 -23.5336449)
-23.533609,-46.627366,3,726.533203125,,,,POINT (-46.627366 -23.533609)
-23.5584776,-46.6204331,3,725.0148315429688,,,,POINT (-46.6204331 -23.5584776)
-23.542836,-46.6272884,3,723.2974243164062,,,,POINT (-46.6272884 -23.542836)
-23.5429918,-46.6270477,3,723.25,,,,POINT (-46.6270477 -23.5429918)
-23.5497161,-46.6289206,3,727.0264282226562,,,,POINT (-46.6289206 -23.5497161)
-23.549629,-46.628981,3,727.460205078125,,,,POINT (-46.628981 -23.549629)
-23.5497295,-46.6290001,3,726.92919921875,,,,POINT (-46.6290001 -23.5497295)
-23.549607,-46.6289951,3,727.6128540039062,,,,POINT (-46.6289951 -23.549607)
-23.5499204,-46.6287741,3,726.239501953125,,,,POINT (-46.6287741 -23.5499204)
-23.542701,-46.6290607,3,723.2249145507812,,,,POINT (-46.6290607 -23.542701)
-23.5418813,-46.6454304,3,746.4019775390625,,,,POINT (-46.6454304 -23.5418813)
-23.5466137,-46.6429024,4,761.2509765625,crossing,,,POINT (-46.6429024 -23.5466137)
-23.546633,-46.6429931,4,761.5925903320312,crossing,,,POINT (-46.6429931 -23.546633)
-23.5364213,-46.6506904,3,745.9741821289062,traffic_signals,,,POINT (-46.6506904 -23.5364213)
-23.5365484,-46.6507989,4,746.1326904296875,traffic_signals,,,POINT (-46.6507989 -23.5365484)
-23.5409708,-46.6364832,3,744.541748046875,crossing,,,POINT (-46.6364832 -23.5409708)
-23.5498798,-46.6421486,3,746.2870483398438,,,,POINT (-46.6421486 -23.5498798)
-23.5499001,-46.6431093,3,745.60400390625,,,,POINT (-46.6431093 -23.5499001)
-23.5492067,-46.640058,3,734.01025390625,,,,POINT (-46.640058 -23.5492067)
-23.5494456,-46.6403091,4,735.04248046875,crossing,,,POINT (-46.6403091 -23.5494456)
-23.5503749,-46.6432428,3,749.1613159179688,,,,POINT (-46.6432428 -23.5503749)
-23.5501799,-46.643128,3,744.4690551757812,,,,POINT (-46.643128 -23.5501799)
-23.5349698,-46.6370783,4,738.9266357421875,crossing,,,POINT (-46.6370783 -23.5349698)
-23.5348359,-46.6437512,3,744.4317016601562,,,,POINT (-46.6437512 -23.5348359)
-23.5348005,-46.6439299,3,744.7588500976562,,,,POINT (-46.6439299 -23.5348005)
-23.5425976,-46.629902,3,722.8870849609375,,,,POINT (-46.629902 -23.5425976)
-23.5426031,-46.6293163,3,722.9151611328125,,,,POINT (-46.6293163 -23.5426031)
-23.5424369,-46.6297382,4,723.3114013671875,,,,POINT (-46.6297382 -23.5424369)
-23.548365,-46.6424921,3,755.34814453125,,,,POINT (-46.6424921 -23.548365)
-23.5508559,-46.6416919,3,750.7025146484375,traffic_signals,,,POINT (-46.6416919 -23.5508559)
-23.5515024,-46.6402866,3,749.5842895507812,,,,POINT (-46.6402866 -23.5515024)
-23.5511857,-46.6416608,3,752.3832397460938,,,,POINT (-46.6416608 -23.5511857)
-23.5511239,-46.641772,3,753.9056396484375,,,,POINT (-46.641772 -23.5511239)
-23.5642024,-46.6240742,1,729.24462890625,,,,POINT (-46.6240742 -23.5642024)
-23.5680048,-46.6204395,3,767.1146850585938,,,,POINT (-46.6204395 -23.5680048)
-23.5681212,-46.6203464,3,768.2761840820312,,,,POINT (-46.6203464 -23.5681212)
-23.5681913,-46.6204783,3,767.5376586914062,,,,POINT (-46.6204783 -23.5681913)
-23.5680774,-46.6205495,3,766.3120727539062,,,,POINT (-46.6205495 -23.5680774)
